WorkerId,AssignmentId,Approved?,attribute,answers,,,,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,3U0SRXB7CEO9XA80CWZCSHTW5PCRNJ,rejected,separation_1:26:00::,disjoint : 19,isolated : 19,apart : 20,asunder : 20,distinct : 20,separate : 20,unaccompanied : 20,,,,,,,,,,,,,
A03922113RU44GENR8ATX,3EF8EXOTT2EPLFIYZ4S5TJU2S7E1JU,rejected,16,disjoint : 17,unaccompanied : 17,apart : 18,distinct : 18,isolated : 19,separate : 20,,,,,,,,,,,,,,
A11DOB7V9YBL4S,3M1CVSFP61O21QZBQD571LZRAWCAQI,rejected,separation_1:26:00::,separate : 11,disjoint : 16,distinct : 16,unaccompanied : 16,apart : 20,asunder : 20,isolated : 20,,,,,,,,,,,,,
A1EQ2HDHF2WWSY,31Z0PCVWULYXA4T50ENIWZ8OTV4T7N,rejected,separation_1:26:00::,apart : 18,unaccompanied : 18,disjoint : 19,distinct : 19,asunder : 20,isolated : 20,separate : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,3IXQG4FA2UH1S1NHFPUHA1T8IET9BQ,rejected,separation_1:26:00::,apart : 19,disjoint : 19,unaccompanied : 19,asunder : 20,distinct : 20,isolated : 20,separate : 20,,,,,,,,,,,,,
A03922113RU44GENR8ATX,3LQ8PUHQFMB4UFJ6JBAQ95V9WHLIHY,rejected,18,unaccompanied : 17,disjoint : 18,distinct : 18,apart : 19,isolated : 19,separate : 20,,,,,,,,,,,,,,
A03922113RU44GENR8ATX,32SCWG5HIINGECMT0N96LB7V9HZP6F,rejected,18,inconsequential : 0,unimportant : 0,lightweight : 1,indifferent : 2,little : 3,great : 13,burning : 15,strategic : 16,chief : 17,heavy : 17,distinguished : 18,essential : 18,historic : 18,measurable : 18,central : 19,grand : 19,important : 19,serious : 19,big : 20,
A1ZKYRW46JBCDV,3DEL4X4EL74N65YQSXEFYFDRAQ1YXC,rejected,immediacy_1:07:02::,indirect : 0,mediate : 7,direct : 12,immediate : 20,,,,,,,,,,,,,,,,
A11DOB7V9YBL4S,3LPW2N6LKULXNDUBCQYV3BGUL3H5UC,rejected,immediacy_1:07:02::,indirect : 8,direct : 13,immediate : 20,,,,,,,,,,,,,,,,,
A37WXDYYT7RCZ0,3DY4FPOOA27M5FH9ENL32YN9RSERV0,rejected,immediacy_1:07:02::,indirect : 2,mediate : 2,direct : 19,immediate : 19,,,,,,,,,,,,,,,,
A19ZWBQT8A3LIR,3WMINLGALCMY7PPSLV4CHGAA6HBACD,rejected,modernity_1:07:00::,red-brick : 0,contemporary : 11,modern : 16,neo : 18,ultramodern : 20,,,,,,,,,,,,,,,
A1ZKYRW46JBCDV,3NC5L260MP5UC533MGZVQHFISB6OF0,rejected,difference_1:07:00::,divergent : 0,opposite : 0,antithetical : 1,disparate : 1,diverse : 11,various : 11,several : 13,contrasting : 17,distinct : 17,contrary : 20,different : 20,,,,,,,,,
A1EQ2HDHF2WWSY,3QY7M81QH85Y7L3I659QV8LSAIE7KW,rejected,difference_1:07:00::,contrasting : 19,different : 19,diverse : 19,various : 19,antithetical : 20,contrary : 20,disparate : 20,distinct : 20,divergent : 20,opposite : 20,,,,,,,,,,
A1ZKYRW46JBCDV,3MHW492WW1WV8Z4H9FPMGZTZL5FVMG,rejected,financial_condition,broke : 0,easy : 0,loaded : 0,moneyless : 0,poor : 0,unprovided_for : 0,pinched : 1,needy : 19,rich : 19,,,,,,,,,,,
A1EQ2HDHF2WWSY,3FK0YFF9P0ZEYMYQN7QD3VCCCYRVVX,rejected,financial_condition,broke : 0,poor : 0,unprovided_for : 0,moneyless : 1,needy : 1,pinched : 1,loaded : 20,rich : 20,,,,,,,,,,,,
A11YAGDS1WDZ72,3X0H8UUIT27BLJHRJMQ4EABJK3ZWS3,rejected,opacity_1:07:00::,foggy : 5,frosted : 6,glaucous : 8,semiopaque : 10,milky : 13,muddy : 15,solid : 16,light-tight : 20,opaque : 20,,,,,,,,,,,
A1KGCOR8OXYR72,3MB8LZR5BGCXM6SKAZA0ED3T52ILKI,rejected,opacity_1:07:00::,semiopaque : 11,foggy : 16,milky : 16,frosted : 17,glaucous : 17,muddy : 17,light-tight : 20,opaque : 20,solid : 20,,,,,,,,,,,
A3FCZNB9E8K3CX,3TUI152ZZC6672MBUUCEQK6O6261QL,rejected,opacity_1:07:00::,light-tight : 3,glaucous : 4,semiopaque : 10,muddy : 13,milky : 15,foggy : 20,frosted : 20,opaque : 20,solid : 20,,,,,,,,,,,
A1EQ2HDHF2WWSY,340UGXU9DZKEL79QIHG879ATYRIVU8,rejected,degree_1:07:00::,low : 0,reduced : 0,down : 1,last : 2,main : 10,big : 18,full : 18,strong : 18,advanced : 19,concentrated : 19,high : 19,violent : 19,deep : 20,extreme : 20,intense : 20,terrible : 20,,,,
A2XFO0X6RCS98M,35GCEFQ6I67BVX1H4U9A56XP9P4Z34,rejected,intrusiveness_1:07:00::,not_intrusive : 1,busy : 19,encroaching : 19,intrusive : 20,,,,,,,,,,,,,,,,
A11DOB7V9YBL4S,3JPSL1DZ5TIHYTMJALDQXR4M5LPANV,rejected,intrusiveness_1:07:00::,not_intrusive : 0,encroaching : 16,intrusive : 20,,,,,,,,,,,,,,,,,
A37WXDYYT7RCZ0,352YTHGROWWAM8KRYM8MF4LQRZK4H5,rejected,intrusiveness_1:07:00::,not_intrusive : 2,busy : 19,encroaching : 19,intrusive : 19,,,,,,,,,,,,,,,,
A3FCZNB9E8K3CX,33LKR6A5KF3JZIE3BY69VPHBQ94T1Q,rejected,obedience_1:07:00::,contrary : 0,disobedient : 0,recusant : 0,willful : 2,recalcitrant : 5,conformable : 16,duteous : 16,obedient : 19,acquiescent : 20,y2k_compliant : 20,,,,,,,,,,
A03922113RU44GENR8ATX,3FTYUGLFSV4B6BJPQV86TBC6Z3M5D2,rejected,1,contrary : 0,disobedient : 0,recusant : 3,willful : 3,conformable : 17,duteous : 17,acquiescent : 18,obedient : 20,,,,,,,,,,,,
A37WXDYYT7RCZ0,3A1PQ49WVI0TU9N8B4PKH6ENFFA1HP,rejected,obedience_1:07:00::,recalcitrant : 0,recusant : 0,willful : 0,contrary : 1,disobedient : 1,conformable : 17,duteous : 17,obedient : 17,y2k_compliant : 17,acquiescent : 18,,,,,,,,,,
A1ZKYRW46JBCDV,32KTQ2V7REYXBSRE6EKQOH42UDWM9R,rejected,lawfulness_1:07:00::,observant : 0,wrongful : 0,lawless : 1,unlawful : 1,lawful : 20,,,,,,,,,,,,,,,
A37WXDYYT7RCZ0,3PJ71Z61R5L0F35PDS1S4PGZW2219Z,rejected,lawfulness_1:07:00::,lawless : 1,unlawful : 3,wrongful : 3,lawful : 18,observant : 18,,,,,,,,,,,,,,,
A1DABMXVWWL0TR,3ZY8KE4ISKMMTE2918W3X8D4V6CQVY,rejected,0,lawless : 0,unlawful : 0,observant : 11,lawful : 20,,,,,,,,,,,,,,,,
A37WXDYYT7RCZ0,358UUM7WR0MKUPGDWPINWK765A7R78,rejected,susceptibility_1:26:00::,immunised : 3,immunogenic : 3,incapable : 3,insusceptible : 4,resistant : 4,unpersuadable : 4,unresponsive : 4,convincible : 15,liable : 15,open : 15,pliable : 15,suggestible : 15,susceptible : 15,temptable : 15,unvaccinated : 15,allergic : 16,amenable : 16,predisposed : 16,vulnerable : 16,
A2XFO0X6RCS98M,3X31TUMD7Y5VG56Y2P4I9Y7UWWIL1F,rejected,texture_1:07:00::,nongranular : 0,powdered : 0,superfine : 0,dustlike : 1,fine : 1,fine-grained : 1,floury : 1,plush-like : 1,open : 2,small : 2,close : 19,coarse-grained : 20,granular : 20,granulated : 20,harsh : 20,,,,,
A3OE4LKJ2ORFZS,3PPTZCWALR332Y7J25L6IEQ0JHIQZY,rejected,texture_1:07:00::,granulated : 0,harsh : 0,superfine : 0,coarse-grained : 1,granular : 1,fine-grained : 18,fine : 19,floury : 19,nongranular : 19,powdered : 19,dustlike : 20,plush-like : 20,,,,,,,,
A1DABMXVWWL0TR,3FE2ERCCZYR63ISX0JV02BTMUHTOP3,rejected,19,open : 0,small : 0,fine : 9,close : 10,harsh : 16,nongranular : 17,dustlike : 19,coarse-grained : 20,fine-grained : 20,floury : 20,granular : 20,granulated : 20,powdered : 20,superfine : 20,,,,,,
A3QJ14Y7N8VQ42,3A1COHJ8NKEB597TAPYZWG1VTLG8HG,rejected,susceptibility_1:26:00::,immunised : 0,insusceptible : 0,resistant : 0,unresponsive : 0,immunogenic : 1,pliable : 1,unpersuadable : 1,open : 12,allergic : 19,convincible : 19,incapable : 19,predisposed : 19,suggestible : 19,susceptible : 19,unvaccinated : 19,amenable : 20,liable : 20,temptable : 20,vulnerable : 20,
A2XFO0X6RCS98M,3R8YZBNQ9I1KIO1DJATNRUX19O6Q77,rejected,staleness_1:07:01::,cold : 17,corrupt : 18,day-old : 18,hard : 18,putrid : 18,addled : 19,bad : 19,moldy : 19,rancid : 19,stale : 19,limp : 20,maggoty : 20,putrescent : 20,rotten : 20,,,,,,
A37WXDYYT7RCZ0,31Q0U3WYDQYW1KHWYV38QTPT1CE71T,rejected,fear_1:12:00::,horrified : 0,shitless : 0,terror-stricken : 0,acrophobic : 1,afraid : 1,agoraphobic : 1,alarmed : 1,algophobic : 1,claustrophobic : 1,fearful : 1,frightened : 1,hydrophobic : 1,mysophobic : 1,afeard : 2,apprehensive : 2,numb : 10,shocked : 10,fearless : 20,,
A3QJ14Y7N8VQ42,3HYA4D452S2G5YEYZI1YJ4CFR6B2F9,rejected,thoughtfulness_1:07:00::,thoughtless : 0,unreflective : 0,inconsiderate : 1,brooding : 19,thoughtful : 19,cogitative : 20,deliberative : 20,excogitative : 20,lost : 20,well_thought_out : 20,,,,,,,,,,
A37WXDYYT7RCZ0,3D4CH1LGEBCXJIVSVBMVBCK5YRL9G7,rejected,thoughtfulness_1:07:00::,inconsiderate : 2,thoughtless : 3,unreflective : 3,cogitative : 19,deliberative : 19,excogitative : 19,thoughtful : 19,well_thought_out : 19,brooding : 20,lost : 20,,,,,,,,,,
A3RS7UCO7CQ74R,3Z7VU45IPZ0FLUN2HQVRHDISB5QZ1C,rejected,good_1:07:01::,goody-goody : 16,angelic : 18,good : 20,,,,,,,,,,,,,,,,,
A1DABMXVWWL0TR,3K5TEWLKGWU9CGEQO0RUO6MI4WVVI0,rejected,20,white : 11,saving : 15,good : 20,goody-goody : 20,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,3TOK3KHVJU1HXCOX4X1J2P21UNO7OG,rejected,fullness_1:26:00::,empty : 0,vacant : 0,void : 0,bare : 1,looted : 1,riddled : 2,lifeless : 3,white : 6,instinct : 10,glazed : 15,brimful : 19,congested : 19,flooded : 19,loaded : 19,filled : 20,full : 20,heavy : 20,pregnant : 20,stuffed : 20,untouched : 20
A03922113RU44GENR8ATX,3S3AMIZX3VOW5WS455VE7HIGRK8CDH,rejected,0,efficacious : 18,effective : 20,,,,,,,,,,,,,,,,,,
A37WXDYYT7RCZ0,3IHR8NYAM8K2ZPIFHZGRODNHDQTP4U,rejected,efficacy_1:07:00::,inefficacious : 2,effective : 17,efficacious : 18,,,,,,,,,,,,,,,,,
A3454T4PU9GJM0,37WLF8U1WQ9F3LPDNV4YPULWF7U6KW,rejected,efficacy_1:07:00::,effective : 15,,,,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,3C2NJ6JBKB0STQRFX6KBR9LOTXX2NG,rejected,repute_1:26:00::,damaged : 0,disreputable : 0,shady : 1,sordid : 1,notorious : 2,discreditable : 19,good : 19,respected : 19,honored : 20,redoubtable : 20,reputable : 20,time-honored : 20,,,,,,,,
A1ZKYRW46JBCDV,37UEWGM5HUR6J31B791EVAGT2O7R1B,rejected,repute_1:26:00::,damaged : 0,discreditable : 0,disreputable : 0,sordid : 0,time-honored : 0,honored : 1,redoubtable : 1,shady : 1,good : 8,notorious : 20,reputable : 20,respected : 20,,,,,,,,
A1EQ2HDHF2WWSY,34MAJL3QP56VS0DSJ1JKBAKG8U243Y,rejected,convenience_1:07:00::,inconvenient : 0,awkward : 1,favorable : 19,convenient : 20,handy : 20,,,,,,,,,,,,,,,
A1ZKYRW46JBCDV,37Q970SNZFRIKI1OMY1JLKLPOQQS10,rejected,convenience_1:07:00::,awkward : 0,inconvenient : 0,handy : 11,favorable : 17,convenient : 20,,,,,,,,,,,,,,,
A1ZKYRW46JBCDV,3WQ3B2KGE9ZJ3WKMBCFOVVBPK251B9,rejected,truth_1:26:00::,apodeictic : 0,false : 0,specious : 0,mendacious : 1,trumped-up : 1,untrue : 1,sure : 6,true : 19,real : 20,truthful : 20,,,,,,,,,,
A37WXDYYT7RCZ0,3L0KT67Y8FZFAOCRYN8SZ7WZVBZSYY,rejected,truth_1:26:00::,specious : 0,trumped-up : 0,false : 1,untrue : 1,mendacious : 19,real : 19,true : 19,truthful : 19,apodeictic : 20,sure : 20,,,,,,,,,,
A03922113RU44GENR8ATX,3UXUOQ9OKFGSV8UWUEW11UIW56KA7K,rejected,18,icy : 0,cold : 1,cool : 2,refrigerated : 3,chilly : 4,cutting : 6,thermal : 10,white : 13,lukewarm : 14,fervent : 16,warm : 16,crisp : 17,stifling : 17,tropical : 18,baking : 19,hot : 19,fiery : 20,sizzling : 20,,
A2DWQF4ZHHBLOW,3PDJHANYK6ZO1VO5HA11C254NQQ6HS,rejected,0,mendacious : 0,specious : 0,trumped-up : 0,untrue : 1,sure : 14,real : 19,true : 19,apodeictic : 20,truthful : 20,,,,,,,,,,,
A2A07J1P6YEW6Z,39JEC7537VKIZDSQWQV8D3ONRRBVCY,rejected,truth_1:26:00::,false : 0,untrue : 0,specious : 4,apodeictic : 5,real : 14,truthful : 16,sure : 20,true : 20,,,,,,,,,,,,
A61GHYNS1DFT7,3R6BYFZZP8VH6EHVN7MR9U6B4FBXFE,rejected,13,icy : 1,cold : 3,chilly : 5,cool : 5,refrigerated : 7,lukewarm : 10,thermal : 10,tropical : 13,warm : 13,hot : 15,white : 15,baking : 17,fervent : 17,stifling : 17,fiery : 19,sizzling : 19,,,,
A37WXDYYT7RCZ0,3M23Y66PO3QDR42LS4D0GGC6W16S6Y,rejected,temperature_1:07:00::,cutting : 1,icy : 1,cold : 4,crisp : 5,refrigerated : 5,caller : 6,chilly : 6,cool : 7,lukewarm : 11,warm : 13,heated : 16,thermal : 16,tropical : 16,hot : 17,baking : 18,stifling : 18,fervent : 20,fiery : 20,sizzling : 20,white : 20
A03922113RU44GENR8ATX,3H8DHMCCWAUEOU4SXICCV0VOWUUDKA,rejected,17,icy : 0,refrigerated : 1,cold : 2,chilly : 3,cutting : 3,crisp : 4,cool : 5,lukewarm : 14,warm : 16,fervent : 17,thermal : 17,hot : 18,stifling : 18,white : 18,baking : 19,fiery : 19,tropical : 19,sizzling : 20,,
A1ZKYRW46JBCDV,3907X2AHF1OSWB3SDLX3VYQJTCXP2Y,rejected,interest_1:07:02::,narcotic : 0,putdownable : 0,insipid : 1,pedestrian : 1,slow : 1,uninteresting : 1,entertaining : 7,ponderous : 13,newsworthy : 17,fascinating : 19,intriguing : 19,amusing : 20,interesting : 20,,,,,,,
A03922113RU44GENR8ATX,34MAJL3QP56VS0DSJ1JKBAKG8U343Z,rejected,19,uninteresting : 0,insipid : 1,pedestrian : 1,slow : 1,narcotic : 2,putdownable : 3,amusing : 18,newsworthy : 18,entertaining : 19,intriguing : 19,ponderous : 19,interesting : 20,,,,,,,,
A2XFO0X6RCS98M,39GAF6DQWSJYCAISGT6OW75WNUL1VF,rejected,currentness_1:07:00::,dead : 0,obsolescent : 0,obsolete : 0,occurrent : 0,outdated : 0,noncurrent : 1,back : 3,actual : 17,circulating : 19,contemporary : 19,on-line : 19,topical : 19,up-to-date : 19,current : 20,incumbent : 20,latest : 20,live : 20,on-going : 20,underway : 20,
A3FCZNB9E8K3CX,38BQUHLA9XJ0IFVK8338L7ZRPCIOM7,rejected,formality_1:07:00::,informal : 0,nonliterary : 0,daily : 1,folksy : 2,common : 5,stiff : 5,nominal : 8,subliterary : 10,conventional : 12,perfunctory : 14,conversational : 16,dress : 16,positive : 16,ceremonial : 18,epistolatory : 18,form-only : 18,black-tie : 19,literary : 19,casual : 20,formal : 20
A61GHYNS1DFT7,3GDTJDAPVVUXXN841MECOL9RA7EM82,rejected,18,folksy : 2,perfunctory : 2,subliterary : 2,informal : 4,conversational : 6,daily : 6,nonliterary : 6,casual : 8,common : 8,conventional : 8,nominal : 11,dress : 13,form-only : 13,stiff : 13,epistolatory : 16,literary : 16,formal : 18,ceremonial : 20,,
A1ZKYRW46JBCDV,3V5Q80FXIYALPMY5FN0WIVNIOG6230,rejected,quality_1:07:00::,bad : 0,counter : 0,hard : 0,hot : 0,negative : 1,poor : 1,severe : 1,sorry : 1,hopeless : 2,pretty : 2,terrible : 2,constructive : 4,rubber : 6,optimistic : 9,positive : 9,satisfactory : 9,solid : 11,good : 14,great : 20,ill : 20
A11DOB7V9YBL4S,32AT8R96GMSYTFSMOMB3WMQMZNOUS2,rejected,quality_1:07:00::,negative : 0,terrible : 0,bad : 3,hopeless : 3,poor : 3,satisfactory : 11,good : 16,positive : 16,great : 18,pretty : 18,solid : 20,,,,,,,,,
A1ZKYRW46JBCDV,34S9DKFK748IUBKMQRR60DMT8CRYNS,rejected,evil_1:07:00::,black : 0,ugly : 1,corruptive : 7,monstrous : 14,bad : 16,devilish : 18,diabolical : 18,evil : 20,evil-minded : 20,,,,,,,,,,,
A1IDWVMMK7QUA5,3IRIK4HM3B3XKNDPVIN01B8OAYL6CJ,rejected,rightness_1:07:00::,criminal : 1,wrong : 1,base : 5,mistaken : 9,ethical : 20,right : 20,,,,,,,,,,,,,,
A2XFO0X6RCS98M,3J2UYBXQQMVDQVI9J2UG6A6N19O06K,rejected,rightness_1:07:00::,base : 0,criminal : 0,wrong : 0,mistaken : 1,ethical : 20,right : 20,,,,,,,,,,,,,,
A1ZKYRW46JBCDV,3QUO65DNQV7JVN0TH5UUCHGL2YLOUZ,rejected,rightness_1:07:00::,base : 0,criminal : 0,mistaken : 1,wrong : 1,ethical : 15,right : 20,,,,,,,,,,,,,,
AF1MN25P3XFLG,3II4UPYCOKQ0ZX2NANW9RM7XVZ8QDZ,rejected,currentness_1:07:00::,back : 0,dead : 0,noncurrent : 0,obsolescent : 0,obsolete : 0,outdated : 0,occurrent : 12,on-going : 12,underway : 13,circulating : 14,contemporary : 16,actual : 18,incumbent : 18,latest : 19,on-line : 19,topical : 19,current : 20,live : 20,up-to-date : 20,
A03922113RU44GENR8ATX,39U1BHVTDMAF9LSIY2KSJIW8OTJ3TT,rejected,2,back : 0,noncurrent : 0,obsolete : 0,outdated : 1,up-to-date : 1,occurrent : 16,actual : 17,on-going : 17,on-line : 17,circulating : 18,incumbent : 18,topical : 18,underway : 18,latest : 19,obsolescent : 19,contemporary : 20,current : 20,live : 20,,
A3T8J0PN3DLSTM,3HMVI3QICKBFG4DXL4T8369Q5L11YM,rejected,0,obsolete : 1,outdated : 1,obsolescent : 3,noncurrent : 5,back : 6,contemporary : 17,current : 20,latest : 20,live : 20,occurrent : 20,on-going : 20,on-line : 20,topical : 20,underway : 20,up-to-date : 20,,,,,
A1EQ2HDHF2WWSY,3T111IHZ5F9O8846BMG7AGYC00VR9K,rejected,purity_1:26:00::,adulterated : 0,contaminated : 0,dirty : 0,impure : 0,unpurified : 0,alloyed : 1,bastardised : 1,fine : 18,fresh : 18,native : 18,axenic : 19,light : 19,unadulterated : 19,unalloyed : 19,uncontaminated : 19,pristine : 20,pure : 20,,,
A03922113RU44GENR8ATX,3P4MQ7TPPYVKGU2ED98D17OY6EWBB2,rejected,1,contaminated : 0,impure : 0,alloyed : 1,dirty : 1,adulterated : 2,bastardised : 2,technical-grade : 4,sublimate : 5,native : 15,plain : 17,unadulterated : 17,unalloyed : 17,axenic : 18,fine : 18,uncontaminated : 18,fresh : 19,pristine : 19,light : 20,pure : 20,
A2XFO0X6RCS98M,3PJ71Z61R5L0F35PDS1S4PGZW22917,rejected,sociality_1:07:00::,alone : 0,antisocial : 0,asocial : 0,unsocial : 0,lonely : 1,withdrawn : 1,gregarious : 19,interpersonal : 19,cultural : 20,multi-ethnic : 20,social : 20,,,,,,,,,
A3FCZNB9E8K3CX,3Y5140Z9DYZW7WHU2OIVIEX0I8UPI9,rejected,sociality_1:07:00::,alone : 0,antisocial : 0,asocial : 0,withdrawn : 0,unsocial : 2,interpersonal : 4,gregarious : 14,multi-ethnic : 17,cultural : 19,lonely : 20,social : 20,,,,,,,,,
A1LSEVXPEYMJL7,3JMSRU9HQJDXWBC4SH133ROQC3OVER,rejected,numerousness_1:07:00::,a_couple_of : 0,hardly_a : 0,galore : 1,few : 2,some : 9,many : 11,many_a : 18,umpteen : 19,numerous : 20,,,,,,,,,,,
A2XFO0X6RCS98M,3VELCLL3GL29GDW2GE1KEL2AZ0XF15,rejected,cyclicity_1:07:00::,alternate : 1,noncyclic : 1,circular : 20,cyclical : 20,,,,,,,,,,,,,,,,
A37WXDYYT7RCZ0,3U4J9857OFUXEIZO0SWXW522NO57BC,rejected,cyclicity_1:07:00::,alternate : 1,noncyclic : 1,circular : 19,cyclical : 19,,,,,,,,,,,,,,,,
A1DABMXVWWL0TR,3DUZQ9U6SN7Y6UHMTCL8S8S5DUXVSS,rejected,20,noncyclic : 0,alternate : 8,circular : 20,,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,34PGFRQONPUIMGY1WSHQM9KWOKMWJN,rejected,orthodoxy_1:07:00::,dissident : 0,unorthodox : 0,nonconformist : 1,unreformed : 1,iconoclastic : 2,recusant : 3,antiheretical : 19,reformed : 19,conformist : 20,established : 20,orthodox : 20,sanctioned : 20,traditional : 20,,,,,,,
A3FCZNB9E8K3CX,384PI804XTKIDTG6QFXJ7F2FJYKS0X,rejected,shape_1:07:00::,malposed : 0,unbent : 0,wry : 0,akimbo : 1,awry : 1,reflexed : 4,anfractuous : 5,untwisted : 6,windblown : 6,geniculate : 8,straight : 8,knotted : 9,twisting : 10,warped : 10,squiggly : 15,contorted : 17,crooked : 18,refractive : 18,hooked : 19,aligned : 20
A11DOB7V9YBL4S,3300DTYQT305R3GN6I7TX4PIVC6EQF,rejected,shape_1:07:00::,aligned : 0,reflexed : 0,straight : 4,unbent : 4,untwisted : 4,akimbo : 15,awry : 15,geniculate : 15,hooked : 15,twisting : 15,warped : 15,wry : 15,contorted : 18,crooked : 18,knotted : 18,squiggly : 18,,,,
A38NFX88VZDMJ3,3R08VXYT7DEP2LXZVJSTJJFNXQL7WS,rejected,shape_1:07:00::,aligned : 1,unbent : 1,malposed : 3,wry : 11,anfractuous : 13,refractive : 14,windblown : 14,reflexed : 15,awry : 16,straight : 16,untwisted : 17,contorted : 18,knotted : 18,warped : 18,geniculate : 19,squiggly : 19,crooked : 20,hooked : 20,twisting : 20,
A3FCZNB9E8K3CX,33OOO72IVI43MLO1RVVTCL02U6VTCG,rejected,regularity_1:07:00::,irregular : 0,randomised : 0,unconventional : 0,crooked : 1,occasional : 1,weak : 1,first-string : 2,timed : 3,stock : 9,strong : 13,uniform : 13,well-ordered : 18,lawful : 20,official : 20,regular : 20,,,,,
